idx,time,x,y,yaw,mode,speed
1220,1772512388.362225,-193.511093,-116.206482,-2.563771,LK,7.889656
1221,1772512388.462223,-194.270203,-116.678238,-2.562181,LK,7.875981
1222,1772512388.542198,-194.757843,-116.982300,-2.561112,LK,7.875875
1223,1772512388.662263,-195.370544,-117.365097,-2.561513,LK,7.877090
1224,1772512388.762218,-196.098114,-117.818993,-2.562349,LK,7.882622
1225,1772512388.882237,-196.713257,-118.201805,-2.563191,LK,7.883781
1226,1772512389.002230,-197.432449,-118.648209,-2.564022,LK,7.886259
1227,1772512389.082208,-198.050629,-119.031128,-2.564771,LK,7.888723
1228,1772512389.202238,-198.802948,-119.496338,-2.565581,LK,7.893428
1229,1772512389.242230,-199.424377,-119.880081,-2.566236,LK,7.895109
1230,1772512389.362252,-200.123474,-120.311150,-2.566815,LK,7.900893
1231,1772512389.442227,-200.841751,-120.753677,-2.564304,LK,7.891444
1232,1772512389.562245,-201.563110,-121.200356,-2.565820,LK,7.897631
1233,1772512389.662245,-202.286530,-121.647217,-2.566580,LK,7.903266
1234,1772512389.742237,-202.777374,-121.949760,-2.566926,LK,7.908062
1235,1772512389.862236,-203.508636,-122.399895,-2.567419,LK,7.913797
1236,1772512389.962210,-204.132217,-122.783325,-2.567781,LK,7.918782
1237,1772512390.102204,-204.841553,-123.219131,-2.568218,LK,7.923717
1238,1772512390.182196,-205.423294,-123.576263,-2.568495,LK,7.927136
1239,1772512390.282228,-206.154221,-124.024788,-2.568773,LK,7.927702
1240,1772512390.402217,-206.792664,-124.416351,-2.568962,LK,7.929930
1241,1772512390.502244,-207.522461,-124.864288,-2.559552,LK,7.885890
1242,1772512390.602223,-208.157028,-125.262711,-2.554870,LK,7.886133
1243,1772512390.642221,-208.844116,-125.699821,-2.555223,LK,7.886031
1244,1772512390.762276,-209.565613,-126.157326,-2.556466,LK,7.885692
1245,1772512390.862214,-210.306656,-126.624214,-2.558192,LK,7.886725
1246,1772512390.962346,-210.798019,-126.932236,-2.559246,LK,7.887017
1247,1772512391.082244,-211.494705,-127.367622,-2.560751,LK,7.886393
1248,1772512391.182221,-212.111801,-127.752235,-2.561997,LK,7.885541
1249,1772512391.282254,-212.864075,-128.219910,-2.563486,LK,7.886642
1250,1772512391.402222,-213.500763,-128.614624,-2.564738,LK,7.886464
1251,1772512391.502234,-214.127151,-129.002197,-2.558374,LK,7.855272
1252,1772512391.602246,-214.831573,-129.448364,-2.545994,LK,7.829182
1253,1772512391.682226,-215.452728,-129.851746,-2.546791,LK,7.831908
1254,1772512391.802257,-216.176788,-130.320129,-2.549220,LK,7.838588
1255,1772512391.842246,-216.867432,-130.762115,-2.552392,LK,7.844925
1256,1772512391.962365,-217.602020,-131.227325,-2.555840,LK,7.850935
1257,1772512392.062242,-218.092850,-131.535904,-2.558037,LK,7.854403
1258,1772512392.162233,-218.831604,-131.997757,-2.560847,LK,7.864443
1259,1772512392.282241,-219.464966,-132.391937,-2.563083,LK,7.868088
1260,1772512392.402226,-220.029388,-132.741821,-2.564839,LK,7.871518
1261,1772512392.482308,-220.755707,-133.191040,-2.554859,LK,7.833418
1262,1772512392.582233,-221.392059,-133.596893,-2.540929,LK,7.813731
1263,1772512392.642248,-222.105789,-134.066330,-2.542377,LK,7.820504
1264,1772512392.762225,-222.721313,-134.468903,-2.545354,LK,7.828406
1265,1772512392.862228,-223.447723,-134.937592,-2.550052,LK,7.836359
1266,1772512392.982239,-224.179382,-135.402603,-2.554766,LK,7.841098
1267,1772512393.082230,-224.669281,-135.710938,-2.557713,LK,7.848492
1268,1772512393.182241,-225.391327,-136.162079,-2.561611,LK,7.853151
1269,1772512393.302230,-226.042053,-136.565964,-2.564788,LK,7.855494
1270,1772512393.402236,-226.690521,-136.965958,-2.567807,LK,7.856876
1271,1772512393.462205,-227.316589,-137.349747,-2.570271,LK,7.859018
1272,1772512393.622239,-228.052460,-137.798187,-2.572827,LK,7.860402
1273,1772512393.682222,-228.682190,-138.179993,-2.574646,LK,7.861625
1274,1772512393.802232,-229.420731,-138.625946,-2.576417,LK,7.862857
1275,1772512393.842239,-230.115677,-139.044128,-2.577805,LK,7.863655
1276,1772512393.962217,-230.852356,-139.486160,-2.578968,LK,7.866300
1277,1772512394.062282,-231.350891,-139.784729,-2.579591,LK,7.866777
1278,1772512394.162240,-232.094727,-140.229553,-2.580073,LK,7.868063
1279,1772512394.262238,-232.734436,-140.611877,-2.580319,LK,7.870494
1280,1772512394.382215,-233.379364,-140.997192,-2.580449,LK,7.872538
1281,1772512394.502227,-234.133362,-141.447739,-2.576950,LK,7.862331
1282,1772512394.622186,-234.777130,-141.836334,-2.572644,LK,7.852924
1283,1772512394.642224,-235.430695,-142.235016,-2.572412,LK,7.858072
1284,1772512394.822281,-236.130310,-142.661743,-2.572571,LK,7.862559
1285,1772512394.842241,-236.815643,-143.078796,-2.573058,LK,7.871184
1286,1772512394.962232,-237.568588,-143.535858,-2.573475,LK,7.878127
1287,1772512395.062240,-238.062347,-143.835236,-2.573696,LK,7.881997
1288,1772512395.162225,-238.807312,-144.286713,-2.574027,LK,7.890278
1289,1772512395.282256,-239.451447,-144.677032,-2.574266,LK,7.898438
1290,1772512395.402292,-240.100586,-145.070282,-2.574250,LK,7.900805
1291,1772512395.482198,-240.850891,-145.524887,-2.574229,LK,7.907040
1292,1772512395.602241,-241.501770,-145.919449,-2.573064,LK,7.911163
1293,1772512395.642251,-242.156281,-146.317490,-2.572165,LK,7.913098
1294,1772512395.762206,-242.854706,-146.743164,-2.571929,LK,7.915181
1295,1772512395.862235,-243.609085,-147.203064,-2.571750,LK,7.916869
1296,1772512395.982263,-244.386475,-147.677094,-2.571497,LK,7.916110
1297,1772512396.102209,-244.885742,-147.981628,-2.571394,LK,7.913055
1298,1772512396.182254,-245.523636,-148.370880,-2.571188,LK,7.908627
1299,1772512396.302238,-246.261322,-148.821228,-2.571011,LK,7.904354
1300,1772512396.422212,-246.899277,-149.210815,-2.570833,LK,7.905736
1301,1772512396.442246,-247.535858,-149.600128,-2.561876,LK,7.863139
1302,1772512396.562288,-248.267700,-150.063324,-2.539095,LK,7.832137
1303,1772512396.662323,-248.898468,-150.481262,-2.538493,LK,7.833811
1304,1772512396.782271,-249.588272,-150.937698,-2.541640,LK,7.837114
1305,1772512396.882278,-250.329437,-151.420746,-2.545310,LK,7.842013
1306,1772512396.982270,-250.837296,-151.747818,-2.547961,LK,7.844061
1307,1772512397.102228,-251.558975,-152.208633,-2.551717,LK,7.846250
1308,1772512397.142215,-252.169724,-152.595901,-2.554807,LK,7.850015
1309,1772512397.262239,-252.826721,-153.010086,-2.557934,LK,7.852410
1310,1772512397.362230,-253.473526,-153.415451,-2.560563,LK,7.856038
1311,1772512397.482245,-254.124405,-153.821167,-2.562930,LK,7.858665
1312,1772512397.582229,-254.861633,-154.278305,-2.564830,LK,7.858377
1313,1772512397.702214,-255.493179,-154.668396,-2.566582,LK,7.861474
1314,1772512397.782284,-256.191040,-155.097641,-2.568428,LK,7.865005
1315,1772512397.882200,-256.932892,-155.552139,-2.570129,LK,7.868123
1316,1772512398.022297,-257.706421,-156.024185,-2.571665,LK,7.870940
1317,1772512398.142208,-258.850250,-156.719543,-2.573460,LK,7.874876
1318,1772512398.282213,-259.581055,-157.162476,-2.574365,LK,7.879811
1319,1772512398.382204,-260.254608,-157.570007,-2.575016,LK,7.882306
1320,1772512398.502246,-260.899597,-157.959991,-2.569432,LK,7.857413
1321,1772512398.622237,-261.538513,-158.353928,-2.556335,LK,7.841928
1322,1772512398.702255,-262.248291,-158.804474,-2.556097,LK,7.844473
1323,1772512398.822276,-263.001495,-159.282104,-2.557495,LK,7.852698
1324,1772512398.862265,-263.485596,-159.587021,-2.558978,LK,7.856931
1325,1772512398.982294,-264.250061,-160.064987,-2.561506,LK,7.865422
1326,1772512399.102232,-264.883209,-160.458313,-2.563388,LK,7.874445
1327,1772512399.202240,-265.513947,-160.848694,-2.565221,LK,7.880599
1328,1772512399.302204,-266.192932,-161.267502,-2.567028,LK,7.884162
1329,1772512399.442282,-266.785828,-161.632065,-2.568308,LK,7.885694
1330,1772512399.482223,-267.537537,-162.093048,-2.568728,LK,7.892902
1331,1772512399.602324,-268.201385,-162.500259,-2.567818,LK,7.894192
1332,1772512399.682247,-268.916443,-162.939835,-2.568468,LK,7.894796
1333,1772512399.782253,-269.664459,-163.398926,-2.569494,LK,7.894926
1334,1772512399.922221,-270.443970,-163.875885,-2.570544,LK,7.894914
1335,1772512399.982242,-270.941376,-164.179535,-2.571164,LK,7.894700
1336,1772512400.102233,-271.587280,-164.573181,-2.571819,LK,7.894299
1337,1772512400.182246,-272.229004,-164.963806,-2.572237,LK,7.892734
1338,1772512400.322229,-272.983887,-165.423019,-2.572509,LK,7.890889
1339,1772512400.402269,-273.637787,-165.820709,-2.572666,LK,7.889896
1340,1772512400.462232,-274.298126,-166.222275,-2.572646,LK,7.887113
1341,1772512400.562220,-274.958771,-166.624115,-2.572369,LK,7.883638
1342,1772512400.682223,-275.654236,-167.047485,-2.572195,LK,7.879691
1343,1772512400.802268,-276.395752,-167.499084,-2.572039,LK,7.875480
1344,1772512400.922225,-277.164001,-167.967148,-2.571812,LK,7.871122
1345,1772512401.002214,-277.659058,-168.268875,-2.571680,LK,7.868446
1346,1772512401.042236,-278.301849,-168.660767,-2.571533,LK,7.864840
1347,1772512401.162210,-279.042480,-169.112488,-2.571319,LK,7.860168
1348,1772512401.282251,-279.685028,-169.504608,-2.570952,LK,7.856691
1349,1772512401.382326,-280.335938,-169.902176,-2.570572,LK,7.852929
1350,1772512401.522254,-280.977539,-170.294495,-2.565735,LK,7.838182
1351,1772512401.642241,-281.708191,-170.747299,-2.561811,LK,7.821895
1352,1772512401.662300,-282.339050,-171.141876,-2.561479,LK,7.820555
1353,1772512401.762215,-283.030365,-171.574051,-2.561417,LK,7.819918
1354,1772512401.882296,-283.785461,-172.045227,-2.561871,LK,7.820230
1355,1772512402.022245,-284.531616,-172.509705,-2.562651,LK,7.820975
1356,1772512402.122293,-285.018524,-172.812302,-2.563067,LK,7.822020
1357,1772512402.142229,-285.654449,-173.207138,-2.563553,LK,7.824305
1358,1772512402.262233,-286.299835,-173.607483,-2.564020,LK,7.827222
1359,1772512402.382263,-286.961121,-174.017395,-2.564298,LK,7.824331
1360,1772512402.442240,-287.614166,-174.421967,-2.564348,LK,7.827293
1361,1772512402.622224,-288.356110,-174.881760,-2.564104,LK,7.831607
1362,1772512402.722252,-288.989075,-175.274139,-2.564185,LK,7.833107
1363,1772512402.742202,-289.692871,-175.710297,-2.564346,LK,7.833597
1364,1772512402.862223,-290.437256,-176.171249,-2.564523,LK,7.833280
1365,1772512402.982268,-291.181458,-176.631882,-2.564694,LK,7.831230
1366,1772512403.102277,-291.668884,-176.933487,-2.564700,LK,7.832166
1367,1772512403.202231,-292.313568,-177.332413,-2.564682,LK,7.834479
1368,1772512403.282237,-292.942291,-177.721558,-2.564662,LK,7.829919
1369,1772512403.362251,-293.676697,-178.176117,-2.564446,LK,7.828671
1370,1772512403.462274,-294.332489,-178.582275,-2.563977,LK,7.827315
1371,1772512403.582271,-294.997925,-178.994629,-2.564346,LK,7.825877
1372,1772512403.662265,-295.639679,-179.392258,-2.563408,LK,7.825822
1373,1772512403.782226,-296.334778,-179.824097,-2.561934,LK,7.823870
1374,1772512403.902309,-297.101624,-180.302582,-2.559612,LK,7.826216
1375,1772512403.942280,-297.644165,-180.642822,-2.557561,LK,7.825685
1376,1772512404.062301,-298.223663,-181.008194,-2.554961,LK,7.824491
1377,1772512404.182237,-298.944183,-181.465988,-2.549847,LK,7.827415
1378,1772512404.282187,-299.585480,-181.878128,-2.544015,LK,7.833320
1379,1772512404.402229,-300.241791,-182.306244,-2.534820,LK,7.836442
1380,1772512404.462234,-300.908447,-182.751511,-2.517877,LK,7.812626
1381,1772512404.602241,-301.617584,-183.249573,-2.480690,LK,7.727057
1382,1772512404.662223,-302.301239,-183.773102,-2.448255,LK,7.695801
